price,area,floor_number,bedroom_number,is_dinning_room,is_kitchen,is_terrace,is_car_pack,type,direction,street_in_front_of_house,width,city,district
4.8,60.0,4.0,4.0,True,True,True,True,Nhà mặt tiền,None,12.0,4.0,Hồ Chí Minh,Nội thành
8.7,45.0,7.0,4.0,True,True,True,True,Nhà mặt tiền,None,6.0,4.447257932086094,Hà Nội,Ngoại thành
4.68,68.0,2.0,4.0,True,True,False,True,Nhà mặt tiền,None,5.0,5.0,Hồ Chí Minh,Nội thành
1.2,69.0,1.0,2.0,False,False,False,False,Nhà mặt tiền,Đông Nam,5.0,4.5,Hồ Chí Minh,Nội thành
1.25,71.0,1.0,3.0,False,False,False,False,Nhà mặt tiền,Đông Nam,6.0,4.5,Hồ Chí Minh,Nội thành
3.3,40.0,5.0,3.0,True,True,True,False,Nhà trong hẻm,Đông Nam,2.5,3.8,Hà Nội,Nội thành
1.1,71.0,1.0,3.0,False,False,False,False,Nhà mặt tiền,Đông,5.0,4.5,Hồ Chí Minh,Ngoại thành
1.23,67.0,1.0,3.0,False,False,False,False,Nhà mặt tiền,Đông Nam,6.0,4.5,Hồ Chí Minh,Nội thành
1.45,82.0,1.0,2.0,False,False,False,False,Nhà mặt tiền,Đông Nam,5.0,4.5,Hồ Chí Minh,Ngoại thành
1.4,68.0,1.0,2.0,False,False,False,False,Nhà mặt tiền,Đông Nam,5.0,4.5,Hồ Chí Minh,Nội thành
8.5,75.0,1.0,4.0,False,False,False,False,Nhà trong hẻm,None,7.0,4.447257932086094,Hồ Chí Minh,Nội thành
5.6,35.0,6.0,6.0,False,False,False,False,Nhà trong hẻm,None,8.0,3.5,Hà Nội,Nội thành
9.0,60.0,6.0,7.0,True,True,True,True,Nhà mặt tiền,None,12.0,4.447257932086094,Hà Nội,Nội thành
1.15,62.0,1.0,2.0,False,False,False,False,Nhà mặt tiền,Đông Nam,5.0,4.5,Hồ Chí Minh,Nội thành
4.25,40.0,5.0,4.0,True,True,True,True,Nhà trong hẻm,None,3.0,5.0,Hà Nội,Nội thành
3.4,90.0,2.0,5.0,True,True,True,True,Nhà mặt tiền,None,8.0,4.5,Hồ Chí Minh,Nội thành
8.4,120.0,3.0,4.0,True,True,True,True,Nhà trong hẻm,None,4.0,5.0,Hồ Chí Minh,Nội thành
11.9,85.0,2.0,2.0,True,True,True,True,Nhà trong hẻm,None,4.0,4.5,Hà Nội,Nội thành
1.25,67.0,1.0,2.0,False,False,False,False,Nhà mặt tiền,Đông Nam,5.0,4.7,Hồ Chí Minh,Nội thành
1.4,75.0,1.0,3.0,False,False,False,False,Nhà mặt tiền,None,6.0,5.0,Hồ Chí Minh,Nội thành
1.45,60.0,1.0,2.0,True,True,False,False,Nhà trong hẻm,None,4.0,4.0,Hồ Chí Minh,Nội thành
2.5,53.0,1.0,2.0,True,True,False,True,Nhà mặt tiền,None,5.0,3.55,Hồ Chí Minh,Nội thành
4.8,96.0,2.0,4.0,True,True,True,True,Nhà mặt tiền,None,8.0,5.0,Hồ Chí Minh,Nội thành
14.0,65.0,4.0,4.0,True,True,True,True,Nhà mặt tiền,None,12.0,4.447257932086094,Hà Nội,Nội thành
6.7,35.0,6.0,3.0,True,True,True,False,Nhà trong hẻm,None,3.0,4.0,Hà Nội,Nội thành
6.9,69.0,5.0,4.0,False,False,False,False,Nhà mặt tiền,None,5.0,4.447257932086094,Hồ Chí Minh,Nội thành
5.1,69.0,3.0,3.0,True,True,True,True,Nhà trong hẻm,None,5.0,4.5,Hồ Chí Minh,Nội thành
2.05,48.0,2.0,4.0,True,True,False,False,Nhà mặt tiền,None,8.0,4.0,Hồ Chí Minh,Ngoại thành
14.9,80.0,4.0,6.0,False,False,False,False,Nhà trong hẻm,None,6.0,4.3,Hồ Chí Minh,Nội thành
7.5,40.0,2.0,2.0,True,True,True,True,Nhà trong hẻm,None,8.0,4.0,Hồ Chí Minh,Nội thành
3.39,40.0,1.0,3.0,True,True,False,False,Nhà mặt tiền,None,4.0,4.0,Hồ Chí Minh,Ngoại thành
4.25,100.0,2.0,4.0,True,True,True,True,Nhà trong hẻm,Tây Bắc,6.0,5.0,Hồ Chí Minh,Ngoại thành
4.95,57.0,3.0,4.0,True,True,True,True,Nhà trong hẻm,Tây Bắc,5.0,4.0,Hồ Chí Minh,Ngoại thành
3.8,85.0,2.0,4.0,True,True,True,True,Nhà mặt tiền,None,6.0,5.0,Hồ Chí Minh,Nội thành
3.25,85.0,2.0,4.0,True,True,True,True,Nhà mặt tiền,None,10.0,5.0,Hồ Chí Minh,Nội thành
3.2,30.0,5.0,3.0,True,True,True,False,Nhà trong hẻm,None,3.0,4.447257932086094,Hà Nội,Nội thành
6.59,35.0,2.0,4.0,True,True,True,True,Nhà trong hẻm,None,5.0,3.6,Hồ Chí Minh,Nội thành
2.35,48.0,2.0,4.0,True,True,False,False,Nhà mặt tiền,None,8.0,4.0,Hồ Chí Minh,Nội thành
7.6,100.0,3.0,4.0,True,True,True,True,Nhà trong hẻm,None,5.0,4.0,Hồ Chí Minh,Nội thành
8.7,100.0,3.0,3.0,True,True,True,True,Nhà trong hẻm,None,4.0,6.2,Hà Nội,Ngoại thành
9.6,80.0,4.0,4.0,True,True,True,True,Nhà trong hẻm,None,8.0,5.0,Hồ Chí Minh,Nội thành
4.5,70.0,3.0,4.0,True,True,True,False,Nhà mặt tiền,None,12.0,5.0,Hồ Chí Minh,Nội thành
3.35,85.0,2.0,4.0,True,True,True,True,Nhà mặt tiền,None,6.0,5.0,Hồ Chí Minh,Nội thành
12.8,95.0,4.0,4.0,True,True,True,False,Nhà trong hẻm,None,4.0,5.0,Hồ Chí Minh,Nội thành
4.6,51.0,3.0,4.0,False,False,False,False,Nhà mặt tiền,None,8.0,4.447257932086094,Hà Nội,Nội thành
5.0,39.0,5.0,4.0,True,True,True,True,Nhà trong hẻm,None,5.247227428067467,4.447257932086094,Hà Nội,Nội thành
4.0,30.0,4.0,4.0,True,True,True,True,Nhà trong hẻm,None,5.247227428067467,4.447257932086094,Hà Nội,Nội thành
13.5,59.0,2.0,5.0,True,True,True,True,Nhà trong hẻm,Đông,15.0,4.2,Hồ Chí Minh,Nội thành
5.4,45.0,4.0,4.0,True,True,True,True,Nhà trong hẻm,None,2.0,4.447257932086094,Hà Nội,Nội thành
2.9,30.0,5.0,3.0,False,False,False,False,Nhà trong hẻm,None,2.5,4.5,Hà Nội,Nội thành
3.65,42.0,4.0,4.0,True,True,True,True,Nhà mặt tiền,None,4.0,4.0,Hà Nội,Nội thành
12.45,93.0,2.0,3.0,True,True,True,True,Nhà mặt tiền,None,10.0,4.0,Hồ Chí Minh,Nội thành
1.45,36.0,2.0,2.0,False,False,False,False,Nhà trong hẻm,None,4.0,4.447257932086094,Hồ Chí Minh,Ngoại thành
5.45,50.0,2.0,2.0,True,True,False,True,Nhà mặt tiền,None,10.0,4.0,Hồ Chí Minh,Nội thành
5.9,33.0,5.0,4.0,True,True,True,True,Nhà trong hẻm,Đông Nam,4.0,4.0,Hà Nội,Nội thành
5.7,69.0,3.0,4.0,False,False,False,False,Nhà trong hẻm,None,6.0,4.447257932086094,Hồ Chí Minh,Nội thành
6.0,45.0,5.0,3.0,True,True,True,False,Nhà trong hẻm,None,2.0,3.8,Hà Nội,Nội thành
9.6,48.0,5.0,6.0,True,True,True,True,Nhà mặt tiền,None,8.0,4.0,Hà Nội,Nội thành
2.8,34.0,4.0,3.0,True,True,True,False,Nhà trong hẻm,None,3.0,3.3,Hà Nội,Nội thành
5.0,52.0,5.0,5.0,False,False,False,False,Nhà trong hẻm,None,3.0,4.5,Hà Nội,Nội thành
4.6,40.0,4.0,4.0,True,True,True,True,Nhà trong hẻm,None,2.5,4.0,Hà Nội,Nội thành
8.6,35.0,2.0,2.0,True,True,True,True,Nhà mặt tiền,None,15.0,3.0,Hà Nội,Nội thành
6.8,61.0,4.0,4.0,True,True,True,True,Nhà trong hẻm,None,5.247227428067467,4.447257932086094,Hà Nội,Nội thành
12.5,120.0,3.0,4.0,True,True,True,True,Nhà trong hẻm,None,8.0,5.0,Hồ Chí Minh,Nội thành
5.85,89.0,4.0,3.0,True,True,True,False,Nhà trong hẻm,None,5.0,4.9,Hồ Chí Minh,Nội thành
4.5,40.0,4.0,4.0,False,False,False,False,Nhà trong hẻm,None,5.247227428067467,4.447257932086094,Hồ Chí Minh,Nội thành
9.0,58.0,5.0,6.0,False,False,False,False,Nhà trong hẻm,None,4.0,4.0,Hà Nội,Nội thành
3.0,34.0,5.0,3.0,False,False,False,False,Nhà trong hẻm,None,2.5,5.0,Hà Nội,Nội thành
3.8,37.0,4.0,4.0,False,False,False,False,Nhà trong hẻm,None,5.247227428067467,4.447257932086094,Hà Nội,Nội thành
3.85,68.0,3.0,4.0,True,True,True,True,Nhà trong hẻm,None,4.9,4.0,Hồ Chí Minh,Nội thành
4.5,120.0,2.0,4.0,True,True,True,True,Nhà mặt tiền,None,8.0,6.0,Hồ Chí Minh,Nội thành
3.85,95.0,2.0,4.0,True,True,True,True,Nhà mặt tiền,None,8.0,5.0,Hồ Chí Minh,Nội thành
5.2,48.0,3.0,2.0,True,True,True,False,Nhà trong hẻm,None,3.5,3.0,Hồ Chí Minh,Nội thành
3.3,32.0,5.0,3.0,True,True,True,False,Nhà trong hẻm,None,3.0,3.5,Hà Nội,Ngoại thành
8.5,40.0,3.0,4.0,False,False,False,False,Nhà mặt tiền,None,10.0,4.447257932086094,Hà Nội,Nội thành
3.9,35.0,5.0,3.0,True,True,True,False,Nhà trong hẻm,None,2.0,4.0,Hà Nội,Nội thành
4.15,50.0,1.0,2.0,True,True,True,False,Nhà trong hẻm,None,4.0,4.5,Hồ Chí Minh,Ngoại thành
4.4,45.0,5.0,4.0,True,True,True,True,Nhà trong hẻm,None,3.0,4.5,Hà Nội,Nội thành
2.45,30.0,5.0,3.0,False,False,False,False,Nhà trong hẻm,None,2.0,4.447257932086094,Hà Nội,Nội thành
14.0,75.0,4.0,5.0,True,True,True,True,Nhà mặt tiền,None,12.0,4.5,Hồ Chí Minh,Nội thành
12.0,40.0,6.0,3.0,True,True,True,True,Nhà mặt tiền,None,5.0,3.6,Hà Nội,Nội thành
7.2,76.0,2.0,3.0,True,True,True,True,Nhà trong hẻm,Tây Nam,5.0,5.0,Hồ Chí Minh,Ngoại thành
3.99,57.0,3.0,3.0,False,False,False,False,Nhà trong hẻm,None,5.247227428067467,4.447257932086094,Hà Nội,Ngoại thành
7.3,68.0,2.0,4.0,True,True,False,True,Nhà mặt tiền,None,12.0,4.0,Hồ Chí Minh,Nội thành
8.7,100.0,3.0,4.0,True,True,True,True,Nhà mặt tiền,None,8.0,5.0,Hồ Chí Minh,Nội thành
5.3,52.0,2.0,2.0,True,True,False,True,Nhà trong hẻm,None,5.0,4.6,Hồ Chí Minh,Nội thành
6.6,35.0,5.0,3.0,True,True,True,False,Nhà trong hẻm,None,3.0,4.447257932086094,Hà Nội,Nội thành
3.45,40.0,2.0,3.0,True,True,True,True,Nhà trong hẻm,Bắc,4.0,4.0,Hồ Chí Minh,Ngoại thành
5.1,50.0,5.0,4.0,True,False,True,True,Nhà trong hẻm,None,5.0,4.447257932086094,Hà Nội,Ngoại thành
4.0,28.0,4.0,3.0,True,True,True,False,Nhà trong hẻm,None,2.0,4.447257932086094,Hà Nội,Nội thành
6.3,27.0,3.0,5.0,True,True,True,False,Nhà trong hẻm,None,3.0,3.0,Hồ Chí Minh,Nội thành
8.1,49.0,6.0,4.0,False,False,False,False,Nhà trong hẻm,None,4.5,4.447257932086094,Hà Nội,Nội thành
8.29,60.0,4.0,4.0,True,True,True,False,Nhà trong hẻm,None,4.0,6.0,Hồ Chí Minh,Nội thành
2.2,26.0,4.0,3.0,True,True,True,True,Nhà trong hẻm,None,3.0,3.0,Hà Nội,Nội thành
5.55,56.0,5.0,6.0,True,True,True,True,Nhà mặt tiền,Bắc,5.0,5.0,Hà Nội,Nội thành
5.1,50.0,4.0,5.0,True,True,True,False,Nhà trong hẻm,None,3.5,4.447257932086094,Hồ Chí Minh,Nội thành
10.5,65.0,4.0,4.0,True,True,True,True,Nhà mặt tiền,None,12.0,4.0,Hồ Chí Minh,Nội thành
11.5,90.0,2.0,2.0,False,False,False,False,Nhà mặt tiền,None,12.0,6.0,Hồ Chí Minh,Nội thành
8.0,45.0,4.0,4.0,True,True,True,False,Nhà mặt tiền,None,10.0,4.0,Hà Nội,Nội thành
3.0,25.0,5.0,2.0,True,True,True,False,Nhà trong hẻm,Tây,3.5,4.5,Hà Nội,Nội thành
1.34,33.0,1.0,3.0,False,False,False,False,Nhà trong hẻm,None,3.0,3.5,Hà Nội,Nội thành
4.35,90.0,4.0,6.0,True,True,True,True,Nhà mặt tiền,None,8.0,6.0,Hồ Chí Minh,Nội thành
2.55,32.0,2.0,2.0,True,True,True,True,Nhà trong hẻm,None,5.0,3.5,Hồ Chí Minh,Nội thành
2.6,26.0,4.0,3.0,True,True,True,True,Nhà trong hẻm,None,4.0,3.0,Hà Nội,Nội thành
1.35,33.0,1.0,3.0,True,True,True,True,Nhà trong hẻm,None,3.0,3.5,Hà Nội,Nội thành
4.8,45.0,4.0,4.0,True,True,True,True,Nhà mặt tiền,Đông Nam,8.0,4.0,Hà Nội,Ngoại thành
2.55,54.0,2.0,2.0,True,True,True,True,Nhà trong hẻm,None,5.0,3.6,Hồ Chí Minh,Nội thành
2.99,37.0,4.0,4.0,True,True,True,False,Nhà trong hẻm,None,2.5,3.9,Hà Nội,Nội thành
8.0,45.0,5.0,5.0,False,False,False,False,Nhà trong hẻm,None,6.0,4.5,Hà Nội,Nội thành
4.7,100.0,2.0,4.0,True,True,True,True,Nhà mặt tiền,None,10.0,5.0,Hồ Chí Minh,Nội thành
4.6,90.0,2.0,4.0,True,True,True,True,Nhà mặt tiền,None,6.0,5.0,Hồ Chí Minh,Nội thành
3.1,30.0,5.0,3.0,True,True,True,False,Nhà trong hẻm,Tây,3.0,4.447257932086094,Hà Nội,Nội thành
14.6,60.0,7.0,7.0,False,False,False,False,Nhà mặt tiền,None,9.0,4.447257932086094,Hà Nội,Nội thành
5.15,50.0,5.0,5.0,True,True,True,True,Nhà trong hẻm,None,3.0,5.0,Hà Nội,Ngoại thành
13.0,48.0,4.0,4.0,False,False,False,False,Nhà trong hẻm,None,5.247227428067467,4.447257932086094,Hồ Chí Minh,Nội thành
12.7,52.0,6.0,3.0,True,True,True,True,Nhà mặt tiền,None,6.0,4.1,Hà Nội,Nội thành
2.88,36.0,4.0,3.0,True,True,True,True,Nhà mặt tiền,Đông Nam,3.0,3.6,Hà Nội,Ngoại thành
7.28,64.0,3.0,3.0,True,True,True,True,Nhà mặt tiền,None,6.0,4.0,Hồ Chí Minh,Nội thành
3.05,38.0,5.0,3.0,False,False,False,False,Nhà trong hẻm,None,3.0,4.447257932086094,Hà Nội,Nội thành
3.25,30.0,5.0,3.0,False,False,False,False,Nhà trong hẻm,None,3.0,4.447257932086094,Hà Nội,Nội thành
3.3,36.0,4.0,3.0,True,True,True,True,Nhà trong hẻm,Tây Nam,2.5,3.4,Hà Nội,Nội thành
3.8,60.0,3.0,3.0,True,True,True,True,Nhà trong hẻm,None,5.0,5.0,Hồ Chí Minh,Nội thành
10.7,68.0,2.0,3.0,True,True,False,True,Nhà trong hẻm,None,5.0,4.2,Hồ Chí Minh,Nội thành
2.65,120.0,3.0,5.0,False,False,False,False,Nhà mặt tiền,None,8.0,6.0,Hồ Chí Minh,Nội thành
4.5,80.0,2.0,6.0,True,True,True,True,Nhà mặt tiền,None,10.0,4.0,Hồ Chí Minh,Nội thành
3.05,56.0,4.0,3.0,True,True,True,True,Nhà mặt tiền,None,6.0,4.5,Hà Nội,Ngoại thành
4.15,31.0,4.0,3.0,True,True,True,False,Nhà trong hẻm,None,5.0,3.1,Hà Nội,Nội thành
3.7,32.0,5.0,7.0,False,False,False,False,Nhà trong hẻm,None,3.0,3.2,Hà Nội,Nội thành
4.3,45.0,5.0,4.0,False,False,False,False,Nhà trong hẻm,None,2.0,4.447257932086094,Hà Nội,Nội thành
2.6,80.0,3.0,2.0,True,True,True,True,Nhà trong hẻm,Đông Nam,5.0,5.0,Hồ Chí Minh,Nội thành
9.5,90.0,3.0,4.0,True,True,True,True,Nhà trong hẻm,None,4.0,5.2,Hồ Chí Minh,Nội thành
10.2,60.0,2.0,3.0,True,True,True,True,Nhà trong hẻm,Đông Bắc,4.0,5.0,Hồ Chí Minh,Nội thành
4.65,45.0,4.0,4.0,True,True,True,True,Nhà trong hẻm,Đông,4.0,4.0,Hà Nội,Nội thành
2.95,25.0,5.0,4.0,False,False,False,False,Nhà trong hẻm,None,3.0,2.8,Hà Nội,Nội thành
13.5,125.0,5.0,8.0,True,True,True,True,Nhà trong hẻm,None,9.0,7.0,Hà Nội,Nội thành
3.95,40.0,4.0,4.0,False,False,False,False,Nhà trong hẻm,Đông Nam,5.0,3.45,Hà Nội,Ngoại thành
11.79,110.0,4.0,8.0,False,False,False,False,Nhà trong hẻm,None,8.0,5.0,Hồ Chí Minh,Nội thành
7.5,52.0,4.0,6.0,False,False,False,False,Nhà trong hẻm,None,6.0,4.0,Hồ Chí Minh,Nội thành
3.7,82.0,2.0,4.0,True,True,True,True,Nhà mặt tiền,None,6.0,6.0,Hồ Chí Minh,Nội thành
4.35,35.0,5.0,3.0,False,False,False,False,Nhà trong hẻm,None,2.0,4.447257932086094,Hà Nội,Nội thành
2.04,120.0,3.0,3.0,True,True,True,True,Nhà mặt tiền,None,6.0,4.0,Hồ Chí Minh,Ngoại thành
2.5,90.0,2.0,4.0,False,False,False,False,Nhà trong hẻm,None,6.0,5.0,Hồ Chí Minh,Nội thành
9.0,110.0,4.0,5.0,True,True,True,True,Nhà mặt tiền,None,4.0,5.0,Hà Nội,Nội thành
7.8,60.0,4.0,4.0,True,True,True,True,Nhà trong hẻm,None,8.0,4.0,Hồ Chí Minh,Nội thành
10.5,110.0,3.0,4.0,True,True,True,True,Nhà trong hẻm,None,5.0,5.0,Hồ Chí Minh,Nội thành
7.4,46.0,1.0,6.0,True,True,True,False,Nhà mặt tiền,None,5.0,3.0,Hồ Chí Minh,Nội thành
2.95,35.0,5.0,3.0,False,False,False,False,Nhà trong hẻm,None,2.0,4.447257932086094,Hà Nội,Nội thành
3.45,85.0,3.0,4.0,False,True,False,True,Nhà mặt tiền,None,12.0,5.0,Hồ Chí Minh,Nội thành
3.45,85.0,2.0,4.0,True,True,False,False,Nhà mặt tiền,None,10.0,5.0,Hồ Chí Minh,Nội thành
3.45,85.0,2.0,4.0,True,True,True,False,Nhà mặt tiền,None,10.0,5.0,Hồ Chí Minh,Nội thành
4.2,37.0,6.0,6.0,False,False,False,False,Nhà trong hẻm,None,3.0,4.447257932086094,Hà Nội,Ngoại thành
5.4,67.0,5.0,4.0,False,False,False,False,Nhà trong hẻm,None,5.0,4.447257932086094,Hà Nội,Nội thành
3.67,76.0,2.0,4.0,True,True,True,True,Nhà mặt tiền,None,5.0,4.5,Hồ Chí Minh,Nội thành
4.35,76.0,3.0,4.0,True,True,True,True,Nhà mặt tiền,None,12.0,4.5,Hồ Chí Minh,Nội thành
7.25,60.0,3.0,4.0,True,True,True,True,Nhà mặt tiền,None,6.0,4.0,Hồ Chí Minh,Nội thành
3.7,82.0,3.0,4.0,True,True,True,True,Nhà mặt tiền,None,6.0,6.0,Hồ Chí Minh,Nội thành
5.1,72.0,1.0,3.0,True,True,True,False,Nhà trong hẻm,None,2.0,4.5,Hồ Chí Minh,Nội thành
3.25,70.0,2.0,4.0,True,True,True,True,Nhà mặt tiền,None,12.0,5.0,Hồ Chí Minh,Ngoại thành
3.09,42.0,5.0,3.0,True,True,True,True,Nhà trong hẻm,None,2.0,4.447257932086094,Hà Nội,Ngoại thành
2.2,40.0,1.0,2.0,True,True,True,True,Nhà trong hẻm,None,5.0,4.0,Hồ Chí Minh,Nội thành
5.0,60.0,2.0,3.0,False,False,False,False,Nhà trong hẻm,Đông Bắc,3.0,5.0,Hồ Chí Minh,Nội thành
5.5,68.0,4.0,4.0,False,False,False,False,Nhà trong hẻm,None,6.0,4.447257932086094,Hồ Chí Minh,Nội thành
4.0,60.0,3.0,3.0,True,True,True,False,Nhà mặt tiền,Đông Nam,8.0,5.0,Hồ Chí Minh,Nội thành
4.7,43.0,4.0,6.0,False,True,False,False,Nhà trong hẻm,Bắc,5.247227428067467,4.05,Hà Nội,Nội thành
3.65,37.0,5.0,3.0,True,True,True,False,Nhà trong hẻm,None,3.0,4.0,Hà Nội,Nội thành
1.51,40.0,1.0,2.0,False,False,False,False,Nhà trong hẻm,None,3.0,4.447257932086094,Hồ Chí Minh,Nội thành
4.15,39.0,5.0,3.0,False,False,False,False,Nhà trong hẻm,None,3.0,4.447257932086094,Hà Nội,Nội thành
4.2,40.0,2.0,2.0,False,False,False,False,Nhà mặt tiền,None,8.0,4.0,Hồ Chí Minh,Nội thành
6.2,38.0,6.0,3.0,False,False,False,False,Nhà trong hẻm,None,3.0,4.447257932086094,Hà Nội,Nội thành
1.4,67.0,2.0,3.0,False,False,False,False,Nhà mặt tiền,Đông Nam,8.0,5.0,Hồ Chí Minh,Nội thành
5.9,50.0,4.0,4.0,True,True,True,False,Nhà trong hẻm,None,3.0,4.3,Hà Nội,Nội thành
3.2,35.0,5.0,4.0,True,True,True,True,Nhà trong hẻm,Tây Bắc,4.0,4.0,Hà Nội,Ngoại thành
3.65,72.0,2.0,4.0,True,True,True,True,Nhà mặt tiền,None,6.0,4.5,Hồ Chí Minh,Nội thành
2.5,60.0,5.0,7.0,True,True,True,True,Nhà mặt tiền,None,6.0,3.71,Hồ Chí Minh,Nội thành
4.0,75.0,3.0,4.0,True,True,True,True,Nhà mặt tiền,None,6.0,5.0,Hồ Chí Minh,Nội thành
5.0,55.0,2.0,2.0,True,True,True,False,Nhà trong hẻm,None,3.0,5.0,Hồ Chí Minh,Nội thành
12.7,79.0,5.0,4.0,True,True,True,True,Nhà mặt tiền,None,8.0,5.5,Hà Nội,Ngoại thành
2.35,24.0,4.0,3.0,True,True,True,True,Nhà trong hẻm,Tây Bắc,3.0,3.5,Hà Nội,Ngoại thành
2.55,35.0,4.0,3.0,True,True,True,True,Nhà trong hẻm,Tây Bắc,2.8,3.8,Hà Nội,Ngoại thành
4.65,35.0,5.0,3.0,True,True,True,True,Nhà trong hẻm,None,4.0,4.0,Hà Nội,Ngoại thành
5.2,38.0,5.0,4.0,True,True,True,True,Nhà trong hẻm,Bắc,15.0,3.6,Hà Nội,Ngoại thành
3.6,36.0,5.0,4.0,True,True,True,True,Nhà trong hẻm,Đông Bắc,3.0,4.2,Hà Nội,Ngoại thành
2.8,38.0,5.0,4.0,True,True,True,True,Nhà trong hẻm,Đông Bắc,5.0,4.0,Hà Nội,Ngoại thành
6.0,43.0,5.0,4.0,True,True,True,True,Nhà trong hẻm,Tây Nam,8.0,4.6,Hà Nội,Ngoại thành
8.5,72.0,2.0,6.0,False,False,False,False,Nhà mặt tiền,None,12.0,4.0,Hồ Chí Minh,Nội thành
2.82,36.0,5.0,4.0,True,True,True,True,Nhà trong hẻm,Đông Nam,2.8,3.5,Hà Nội,Ngoại thành
3.5,35.0,5.0,4.0,True,True,True,True,Nhà mặt tiền,Tây Bắc,5.0,3.5,Hà Nội,Ngoại thành
12.0,75.0,4.0,4.0,True,True,True,True,Nhà mặt tiền,Đông Nam,15.0,5.0,Hà Nội,Ngoại thành
7.1,50.0,5.0,4.0,True,True,True,True,Nhà mặt tiền,Đông Nam,15.0,5.0,Hà Nội,Ngoại thành
3.3,49.0,2.0,3.0,True,True,True,True,Nhà trong hẻm,None,6.0,4.0,Hồ Chí Minh,Ngoại thành
4.7,45.0,4.0,4.0,True,True,True,True,Nhà trong hẻm,Tây Bắc,4.0,4.0,Hà Nội,Ngoại thành
6.7,78.0,3.0,4.0,False,False,False,False,Nhà trong hẻm,Đông Nam,5.0,4.0,Hồ Chí Minh,Ngoại thành
9.9,58.0,5.0,4.0,True,True,True,True,Nhà trong hẻm,None,5.0,4.8,Hà Nội,Nội thành
5.95,45.0,5.0,4.0,False,False,False,False,Nhà mặt tiền,None,5.0,4.447257932086094,Hà Nội,Nội thành
5.28,55.0,5.0,4.0,True,True,True,True,Nhà trong hẻm,None,5.0,5.0,Hà Nội,Ngoại thành
13.0,68.0,4.0,4.0,False,False,False,False,Nhà mặt tiền,None,6.0,4.447257932086094,Hà Nội,Nội thành
6.35,40.0,5.0,4.0,False,False,False,False,Nhà mặt tiền,None,6.0,4.447257932086094,Hà Nội,Nội thành
8.9,52.0,4.0,3.0,True,True,True,True,Nhà trong hẻm,None,4.6,5.0,Hà Nội,Nội thành
9.5,88.0,3.0,4.0,True,True,True,True,Nhà mặt tiền,Bắc,12.0,4.0,Hồ Chí Minh,Nội thành
10.5,51.0,6.0,4.0,True,True,True,True,Nhà mặt tiền,None,4.0,4.7,Hà Nội,Nội thành
8.1,44.0,5.0,4.0,True,True,True,True,Nhà mặt tiền,None,4.0,4.6,Hà Nội,Nội thành
7.9,42.0,6.0,3.0,True,True,True,True,Nhà mặt tiền,None,4.0,4.0,Hà Nội,Nội thành
7.75,59.0,5.0,6.0,False,False,False,False,Nhà mặt tiền,None,3.5,4.447257932086094,Hà Nội,Nội thành
2.6,27.0,4.0,2.0,False,False,False,False,Nhà trong hẻm,None,2.0,4.447257932086094,Hà Nội,Nội thành
4.56,54.0,4.0,3.0,True,True,True,True,Nhà trong hẻm,None,3.0,4.2,Hà Nội,Nội thành
4.1,62.0,1.0,4.0,False,False,False,False,Nhà trong hẻm,None,3.0,4.0,Hồ Chí Minh,Ngoại thành
5.6,55.0,5.0,4.0,False,False,False,False,Nhà mặt tiền,None,3.0,4.0,Hà Nội,Ngoại thành
13.5,63.0,4.0,4.0,True,True,True,True,Nhà mặt tiền,None,6.0,4.0,Hà Nội,Nội thành
9.0,55.0,5.0,5.0,False,False,False,False,Nhà mặt tiền,None,8.0,4.447257932086094,Hà Nội,Nội thành
14.8,58.0,5.0,4.0,False,False,False,False,Nhà trong hẻm,None,5.0,4.0,Hà Nội,Nội thành
9.6,45.0,6.0,3.0,False,False,False,False,Nhà trong hẻm,None,6.0,4.447257932086094,Hà Nội,Nội thành
9.5,62.0,5.0,5.0,True,True,True,True,Nhà mặt tiền,None,4.0,3.6,Hà Nội,Nội thành
5.3,58.0,2.0,3.0,False,False,False,False,Nhà trong hẻm,None,6.0,4.5,Hồ Chí Minh,Nội thành
10.3,54.0,4.0,4.0,False,False,False,False,Nhà trong hẻm,None,4.0,4.447257932086094,Hồ Chí Minh,Nội thành
6.6,34.0,2.0,3.0,True,True,True,True,Nhà trong hẻm,None,6.0,3.4,Hồ Chí Minh,Nội thành
5.85,50.0,5.0,4.0,True,True,True,True,Nhà trong hẻm,None,5.0,3.4,Hà Nội,Nội thành
2.5,79.0,2.0,3.0,False,False,False,False,Nhà trong hẻm,Đông Nam,8.0,5.0,Hồ Chí Minh,Nội thành
1.29,63.0,2.0,3.0,False,False,False,False,Nhà mặt tiền,Đông Nam,5.0,5.0,Hồ Chí Minh,Nội thành
1.25,57.0,2.0,3.0,False,False,False,False,Nhà mặt tiền,Đông Nam,6.0,5.0,Hồ Chí Minh,Nội thành
1.2,61.0,2.0,3.0,False,False,False,False,Nhà mặt tiền,Đông Nam,6.0,5.0,Hồ Chí Minh,Nội thành
1.59,67.0,2.0,3.0,False,False,False,False,Nhà mặt tiền,Đông Nam,5.0,5.0,Hồ Chí Minh,Nội thành
4.85,60.0,5.0,5.0,True,True,True,True,Nhà mặt tiền,None,6.0,5.5,Hà Nội,Ngoại thành
1.7,65.0,2.0,3.0,False,False,False,False,Nhà mặt tiền,Đông Nam,6.0,5.0,Hồ Chí Minh,Nội thành
